"관리기관명",소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
"세종특별자치시",세종특별자치시 만남로 146(고운동),세종특별자치시 고운동 산167,다목적,2,200,A: 1)고운중(조치원) 2)단독주택부지 3)스마트큐브(으뜸초) 4)고운중(조치원)  B: 종촌초(청사),30,,044-300-2454,36.5123306666,127.2400974256,2019-09-20
"세종특별자치시",세종특별자치시 정안세종로 1482-50(고운동),,다목적,1,200,1) 고운초(으뜸초)  2)가락613동 3)종촌초교 4)주택부지(공주간도로),30,,044-300-2454,36.5316229035,127.2363068904,2019-09-20
"세종특별자치시",세종특별자치시 만남로 170(고운동),세종특별자치시 고운동 1398,다목적,2,200,A: 1)종촌초(조치원) 2)다빛초(어진동) 3)다름고개(공주)   4)단독주택부지(고운동)  B: 사오리터널(대전),30,,044-300-2454,36.5143242853,127.2399651520,2019-09-20
"세종특별자치시",,세종특별자치시 고운동 739-268,다목적,1,200,1) 세종해물탕(종촌동)2) 다름고개(다정동)3)다름고개(공주) 4)세종해물탕(종촌동),30,,044-300-2454,36.5021492015,127.2324405590,2019-09-20
"세종특별자치시",세종특별자치시 만남로 146(고운동),세종특별자치시 고운동 산167,다목적,1,200,1)고운초(조치원) 2)종촌동1단지(청사) 3)1번국도터널(대전) 4)단독주택부지(공주),30,,044-300-2454,36.5123306666,127.2400974256,2019-09-20
"세종특별자치시",세종특별자치시 정안세종로 1482-50(고운동),,다목적,1,200,1) 가재1단지(청사)2)다름고개(공주) 3)가재1단지(청사) 4)다름고개(공주),30,,044-300-2454,36.5316229035,127.2363068904,2019-09-20
"세종특별자치시",,세종특별자치시 고운동 518,다목적,1,200,1)누리학교(슬기유치원) 2)태양열발전고(은하수공원) 3) 누리학교(슬기유치원) 4)태양역발전소(은하수공원),30,,044-300-2454,36.5260276194,127.2395034068,2019-09-20
"세종특별자치시",,세종특별자치시 고운동 529,다목적,1,200,1)누리학교(슬기유치원) 2)태양열발전고(은하수공원) 3) 누리학교(슬기유치원) 4)태양역발전소(은하수공원),30,,044-300-2454,36.5265928209,127.2376392279,2019-09-20
"세종특별자치시",,세종특별자치시 고운동 산 18,다목적,1,200,1)정안IC 2)은하수공원정문 3)은하수공원정문우측 4)청사,30,,044-300-2454,36.5307927015,127.2442168050,2019-09-20
"세종특별자치시",,세종특별자치시 고운동 산 33,다목적,1,200,1)은하수공원후문 2)태양열발전소 3)은하수공원후문 4)태양열발전소,30,,044-300-2454,36.5331484905,127.2383064848,2019-09-20
"세종특별자치시",,세종특별자치시 고운동 588-1,다목적,1,200,1) 정안IC 2)은하수공원 후문 3)정부청사 4)태양열발전소,30,,044-300-2454,36.53449437,127.2395954828,2019-09-20
"세종특별자치시",,세종특별자치시 고운동 478-2,다목적,1,200,1) 태양열발전소 2)누리학교 3)슬기유치원 4)태양열발전소,30,,044-300-2454,36.52482167,127.2413806349,2019-09-20
"세종특별자치시","세종특별자치시 마음안1로 139(고운동, 가락마을18단지)",,다목적,1,200,1)주택부지(서쪽) 2)자동크리넷 3)가락초 4)가락초(홍익돈까스),30,,044-300-2454,36.5215557585,127.2342130004,2019-09-20
"세종특별자치시",,세종특별자치시 고운동 549-1,다목적,1,200,1)태양열발전소 2)공사현장 3)누리학교 4)태양열발전소,30,,044-300-2454,36.5287015162,127.2367896577,2019-09-20
"세종특별자치시",,세종특별자치시 고운동 578,다목적,1,200,1)은하수공원 2)삼거리 3)태양열발전소 4)누리학교,30,,044-300-2454,36.5301103015,127.2353582566,2019-09-20
"세종특별자치시",,세종특별자치시 고운동 614,다목적,1,200,1)은하수공원 2)태양열발전소 3)누리학교 4)태양열발전소,30,,044-300-2454,36.5298971784,127.2336717267,2019-09-20
"세종특별자치시",,세종특별자치시 고운동 160,다목적,1,200,1) 공원폭포초입 2)분수쪽둘레길 3)관리소방향 4)온빛초(아름동),30,,044-300-2454,36.512221,127.2390672859,2019-09-20
"세종특별자치시",세종특별자치시 만남로 326-14(고운동),,다목적,1,200,1)도담(청사) 2)은하수공원(정안I3) 3)조치원 4)주추터널(대전),30,,044-300-2454,36.5253489160,127.2426744356,2019-09-20
"세종특별자치시",,세종특별자치시 고운동 산 74,다목적,1,200,1)누리학교 2)가락22단지 3)슬기유치원놀이터 4)슬기유치원,30,,044-300-2454,36.5213776077,127.2414237523,2019-09-20
"세종특별자치시",,세종특별자치시 고운동 344,다목적,1,200,1)누리학교 2)국제학교 3)슬기유치원4)슬기유치원,30,,044-300-2454,36.52204575,127.2433539180,2019-09-20
"세종특별자치시",,세종특별자치시 금남면 영곡리 34-1,다목적,3,200,1)정자앞 2)상생마트 3)가람동,30,,044-300-2454,36.4513043101,127.2639805676,2019-09-20
"세종특별자치시",,세종특별자치시 금남면 성덕리 488,다목적,3,200,1)성덕2리 마을 2)1번국도 3)영곡리 방향,30,,044-300-2454,36.4550617826,127.2669291084,2019-09-20
"세종특별자치시",,세종특별자치시 장군면 봉안리 201-59,다목적,3,200,1)토바우식당 2)원룸촌입구  3)원룸촌입구북쪽방면,30,,044-300-2454,36.5005818648,127.2292561351,2019-09-20
"세종특별자치시",,세종특별자치시 장군면 대교리 627,다목적,3,200,1)고운동방면 2)마을방면 3)대교회관방면,30,,044-300-2454,36.5224331815,127.2271159722,2019-09-20
"세종특별자치시",,세종특별자치시 장군면 금암리 230-5,다목적,2,200,1)학교입구방면 2)학교정문방면,30,,044-300-2454,36.4545165916,127.2112042600,2019-09-20
"세종특별자치시",,세종특별자치시 장군면 봉안리 504,다목적,2,200,1)곤드레추어탕 2)초향각방면,30,,044-300-2454,36.5025758303,127.2230238252,2019-09-20
"세종특별자치시",,세종특별자치시 장군면 송정리 628,다목적,2,200,1)공주방면 2)장군면사무소방면,30,,044-300-2454,36.5030156,127.1764559960,2019-09-20
"세종특별자치시",,세종특별자치시 연서면 와촌리 1360,다목적,3,200,1)용연로 2)마을안길(용연로) 3)마을안길(기와말1길),30,,044-300-2454,36.5574944075,127.2488110160,2019-09-20
"세종특별자치시",,세종특별자치시 연서면 와촌리 1262-22,다목적,4,200,1)용연로(공주방향) 2)대실마을입구 3)용연로(봉암방향) 4)밤나무골마을입구,30,,044-300-2454,36.5591122252,127.2643890597,2019-09-20
"세종특별자치시",,세종특별자치시 연서면 기룡리 713-67,다목적,4,200,1)동산마을입구 2)신대리방향 3)신림마을방향 4) 은동마을방향,30,,044-300-2454,36.5726309034,127.2325543161,2019-09-20
"세종특별자치시",,세종특별자치시 연서면 국촌리 340,다목적,3,200,1)국촌2리마을입구 2)봉암방향 3)기룡리방향,30,,044-300-2454,36.5758660436,127.2636593617,2019-09-20
"세종특별자치시",,세종특별자치시 연서면 봉암리 620-107,다목적,3,200,1)봉암1리 하사관주택 2)봉암2리 방향 3) 연기리방향,30,,044-300-2454,36.5577933083,127.2825917235,2019-09-20
"세종특별자치시",,세종특별자치시 연서면 쌍전리 195-3,다목적,3,200,"1)쌍전리구판장방향(국촌리방향) 2)조치원, 월하리방향 3)쌍전리 마을회관 앞",30,,044-300-2454,36.5779756328,127.2791882722,2019-09-20
"세종특별자치시",,세종특별자치시 연서면 봉암리 427-21,다목적,3,200,1)봉암1리 하사관주택방향 2)봉암리 지하차도방향 3)봉암리 마을안길,30,,044-300-2454,36.5597362813,127.2883356137,2019-09-20
"세종특별자치시",,세종특별자치시 전의면 동교리 256,다목적,4,200,1)미곡2리마을방향 2)개미고개삼거리 방향 3)읍내리방향 4)모산마을입구,30,,044-300-2454,36.6721826603,127.2155679814,2019-09-20
"세종특별자치시",,세종특별자치시 전의면 원성리 8-5,다목적,4,200,1)읍내리방향 2)금사리방향 3)1번국도방향 4)죽근마을입구,30,,044-300-2454,36.6761425,127.1991920162,2019-09-20
"세종특별자치시",,세종특별자치시 전의면 동교리 266-2,다목적,4,200,1)성호늘푸른아파트 입구 2)동교삼거리방향 3)북암교방향 4)청룡사방향,30,,044-300-2454,36.6826974402,127.2034504749,2019-09-20
"세종특별자치시",,세종특별자치시 전의면 다방리 509,다목적,3,200,1)비암사 2)전의 금사리 3)연서 쌍류리,30,,044-300-2454,36.6039876,127.1829158599,2019-09-20
"세종특별자치시",,세종특별자치시 전의면 양곡리 361-1,다목적,2,200,1)양곡보건진료소방향 2) 양곡교 방향,30,,044-300-2454,36.6404167506,127.1773796052,2019-09-20
"세종특별자치시",,세종특별자치시 전동면 미곡리 557,다목적,3,200,1)비닐하우스쪽도로  2)주택쪽도로  3)마을회관,30,,044-300-2454,36.6707811191,127.2233005367,2019-09-20
"세종특별자치시",,세종특별자치시 전동면 심중리 465-2,다목적,3,200,1)주유소뒷길 2)주유소방향 3)YBJ푸드시스템,30,,044-300-2454,36.6439514435,127.2767339595,2019-09-20
"세종특별자치시",,세종특별자치시 전동면 송곡리 215-7,다목적,4,200,1)버스정류장방향 2)마을안길(서쪽)방향 3) 마을안길(동쪽방향) 4)세종스틸산업(서쪽)방향,30,,044-300-2454,36.6303785909,127.2565894348,2019-09-20
"세종특별자치시",세종특별자치시 정안세종로 1482-56(고운동),,다목적,1,200,1)성당(고운고) 2)가락초 3)가락15단지 4)성당(고운고),30,,044-300-2454,36.5306928324,127.2363487258,2019-09-20
"세종특별자치시",,세종특별자치시 고운동 737,다목적,1,200,1) 고운고 2)가락13단지산책로 3)성당 4)고운고,30,,044-300-2454,36.5130261661,127.2334536775,2019-09-20
"세종특별자치시",,세종특별자치시 고운동 739-355,다목적,1,200,1)가락9단지 2)꺼먹지해장국 3)힐데스하임 4)가락9단지,30,,044-300-2454,36.5049808030,127.2311682530,2019-09-20
"세종특별자치시",,세종특별자치시 고운동 739-268,다목적,2,200,A:1)다름고개 2)청사방면 3)다름고개 4)가재1단지청사   B:스마트큐브빌딩,30,,044-300-2454,36.5021492015,127.2324405590,2019-09-20
"세종특별자치시",세종특별자치시 정안세종로 1482-56(고운동),,다목적,1,200,1)다름고개 2)스마트큐브 3)다름고개 4)스마트큐브,30,,044-300-2454,36.5306928324,127.2363487258,2019-09-20
"세종특별자치시",,세종특별자치시 고운동 739-253,다목적,1,200,1) 다름고개 2)가락9단지 3)스마트큐브 4)스마트큐브,30,,044-300-2454,36.50497508,127.2322255410,2019-09-20
"세종특별자치시",,세종특별자치시 고운동 739-188,다목적,1,200,1)가락9단지 2)고운고 3)스마트큐브(고운초) 4)가락9단지,30,,044-300-2454,36.5084069708,127.2294150410,2019-09-20
"세종특별자치시",세종특별자치시 세종로 1328(아름동),,다목적,1,200,1) 가락2204동 2)방축상류 3)범지기10단지 4)가락2204동,30,,044-300-2454,36.5205082241,127.2442938356,2019-09-20
"세종특별자치시",세종특별자치시 세종로 1328(아름동),,다목적,1,200,1)온빛초 2)아름중 3)제천하류(종촌동) 4)축산물품질평가원,30,,044-300-2454,36.5205082241,127.2442938356,2019-09-20
"세종특별자치시",세종특별자치시 세종로 1186(종촌동),세종특별자치시 종촌동 638,다목적,1,200,1)CGV영화관 2)청사 3CGV영화관) 4)청사,30,,044-300-2454,36.5084379811,127.2417330628,2019-09-20
"세종특별자치시",세종특별자치시 세종로 1186(종촌동),세종특별자치시 종촌동 638,다목적,2,200,A: 1) 사오리터널(대전)2)고운초 3)CGV청사 4)고운초B: 종촌초등학교(조치원),30,,044-300-2454,36.5084379811,127.2417330628,2019-09-20
"세종특별자치시","세종특별자치시 도움3로 75(종촌동, 가재마을 11단지)",,다목적,1,200,1)나래초(아름동) 2)종촌주민센터(청사) 3)종촌동(다정동) 4)가락8단지(고운동),30,,044-300-2454,36.5041386692,127.2517077995,2019-09-20
"세종특별자치시","세종특별자치시 도움1로 74(종촌동, 가재마을10단지)",,다목적,1,200,"1)몰디브상가 2)다빛초등학교 3)고운동6단지 4)종촌3,4단지",30,,044-300-2454,36.5018279748,127.2534728539,2019-09-20
"세종특별자치시",세종특별자치시 도움3로 105-5(종촌동),,다목적,2,200,1)해피라움(아름동)2)다정동 3)올망유치원(청사)4)나래초(아름동),30,,044-300-2454,36.5047380048,127.2495308252,2019-09-20
"세종특별자치시",,세종특별자치시 도움3로 105-7,다목적,1,200,1)가재5단지 2)고운동 3)아름동 해피라움 4)중앙청사,30,,044-300-2454,36.5045214862,127.2496462197,2019-09-20
"세종특별자치시",세종특별자치시 달빛로 59(종촌동),,다목적,1,200,1)주민자치센터(종촌고) 2)연양초 3)주민자치센터(종촌고) 4)연양초,30,,044-300-2454,36.5042400940,127.2497569403,2019-09-20
"세종특별자치시",세종특별자치시 도움3로 105-2(종촌동),,다목적,1,200,1)청사 2)고운동 3)제천상류 4)청사,30,,044-300-2454,36.5048114212,127.2488970318,2019-09-20
"세종특별자치시",세종특별자치시 도움3로 105-8(종촌동),,다목적,2,200,A:1)어진중(청사) 2)다정동(대전) 3백두산빌딩(조치원)) 4)다정동(대전)B:다빛초(공주),30,,044-300-2454,36.5043385386,127.2492214606,2019-09-20
"세종특별자치시",세종특별자치시 바른7길 4(아름동),,다목적,1,200,1) 청사2) 대전3)고운동5단지 4)조치원,30,,044-300-2454,36.5217778394,127.2491389363,2019-09-20
"세종특별자치시",세종특별자치시 도움1로 106(종촌동),,다목적,1,200,1)아름스포츠센터2)홈플러스(청사) 3)고운뜰역사공원 4)아름스포츠센터,30,,044-300-2454,36.5028160742,127.2481226857,2019-09-20
"세종특별자치시",세종특별자치시 세종로 1186(종촌동),세종특별자치시 종촌동 638,다목적,1,200,1)아름동 2)나성동 3)종촌동8단지 4)아름동,30,,044-300-2454,36.5084379811,127.2417330628,2019-09-20
"세종특별자치시",세종특별자치시 세종로 1186(종촌동),세종특별자치시 종촌동 638,다목적,1,200,1)가재마을603(종촌고) 2)나래초 3)가재707동(제천) 4)가재마을603동,30,,044-300-2454,36.5084379811,127.2417330628,2019-09-20
"세종특별자치시","세종특별자치시 달빛로 77(종촌동, 가재마을 7단지)",,다목적,1,200,1)파리바게트(청사)2)가재5단지(어진중) 3)종촌고사거리 4)파리바게트청사,30,,044-300-2454,36.5054934345,127.2485420124,2019-09-20
"세종특별자치시",,세종특별자치시 전동면 미곡리 219-2,다목적,3,200,1)정자앞 2)삼거리 3)마을회관옆,30,,044-300-2454,36.6640516945,127.2195480114,2019-09-20
"세종특별자치시",,세종특별자치시 전동면 석곡리 361-6,다목적,3,200,1)마을입구 2)육교 3)뚝방길,30,,044-300-2454,36.6588612584,127.2560603604,2019-09-20
"세종특별자치시",,세종특별자치시 소정면 소정리 48,다목적,3,200,1)태경소방옆도로 2)보건지소앞도로 3)신협앞도로,30,,044-300-2454,36.7221887,127.1582359825,2019-09-20
"세종특별자치시",,세종특별자치시 금남면 봉암리 214,다목적,3,200,1)용담리방면 2)육교아래 3) 1번국도 세종방향,30,,044-300-2454,36.4190606203,127.2748437267,2019-09-20
"세종특별자치시",,세종특별자치시 조치원읍 침산리 60-2,다목적,2,200,1)신봉초후문방면 2)신봉초정문,30,,044-300-2454,36.603064,127.2885368334,2019-09-20
"세종특별자치시",,세종특별자치시 조치원읍 침산리 57-3,다목적,2,200,1)신봉초정문방면 2)신봉초후문,30,,044-300-2454,36.6031780678,127.2874400489,2019-09-20
